tScaled  A  B  C  D
0.685  0.631130458675558  0.48249839630262964  0.48249839630262964  0.36886954132444216
0.686  0.6300732725153029  0.48278448393239964  0.48278448393239964  0.3699267274846973
0.687  0.6290198491220922  0.4830670835343564  0.4830670835343564  0.37098015087790787
0.688  0.6279702163473003  0.48334621811260503  0.48334621811260503  0.37202978365269984
0.689  0.6269244020423014  0.48362191067125077  0.48362191067125077  0.37307559795769885
0.69  0.6258824340584694  0.48389418421439867  0.48389418421439867  0.37411756594153067
0.691  0.6248443402471792  0.4841630617461539  0.4841630617461539  0.37515565975282095
0.692  0.6238101484598044  0.48442856627062175  0.48442856627062175  0.37618985154019563
0.693  0.6227798865477198  0.4846907207919072  0.4846907207919072  0.37722011345228035
0.694  0.6217535823622994  0.4849495483141156  0.4849495483141156  0.37824641763770084
0.695  0.6207312638903311  0.48520507269023744  0.48520507269023744  0.3792687361096691
0.696  0.6197129570293852  0.485457328216847  0.485457328216847  0.3802870429706149
0.697  0.6186986787630765  0.48570634287262326  0.48570634287262326  0.3813013212369236
0.698  0.6176884446609497  0.48595214152560956  0.48595214152560956  0.38231155533905037
0.699  0.61668227029255  0.4861947490438496  0.4861947490438496  0.3833177297074501
0.7  0.6156801712274224  0.48643419029538676  0.48643419029538676  0.38431982877257775
0.701  0.6146821630351119  0.4866704901482646  0.4866704901482646  0.3853178369648882
0.702  0.6136882612851637  0.4869036734705266  0.4869036734705266  0.3863117387148363
0.703  0.6126984815471228  0.4871337651302166  0.4871337651302166  0.3873015184528773
0.704  0.6117128393905342  0.48736078999537796  0.48736078999537796  0.38828716060946594
0.705  0.610731350384943  0.4875847729340542  0.4875847729340542  0.3892686496150571
0.706  0.6097540300998943  0.48780573881428896  0.48780573881428896  0.39024596990010585
0.707  0.6087808941049331  0.48802371250412563  0.48802371250412563  0.391219105895067
0.708  0.6078119579696044  0.48823871887160797  0.48823871887160797  0.39218804203039564
0.709  0.6068472372634535  0.4884507827847794  0.4884507827847794  0.39315276273654665
0.71  0.6058867475560251  0.48865992911168343  0.48865992911168343  0.39411325244397494
0.711  0.6049305044168645  0.48886618272036375  0.48886618272036375  0.3950694955831354
0.712  0.6039785234155168  0.48906956847886385  0.48906956847886385  0.3960214765844832
0.713  0.603030820121527  0.4892701112552271  0.4892701112552271  0.39696917987847313
0.714  0.6020874101044401  0.4894678359174973  0.4894678359174973  0.39791258989556005
0.715  0.6011483089338011  0.4896627673337179  0.4896627673337179  0.398851691066199
0.716  0.6002135321791552  0.4898549303719324  0.4898549303719324  0.3997864678208449
0.717  0.5992830954100474  0.4900443499001844  0.4900443499001844  0.40071690458995274
0.718  0.5983570141960227  0.49023105078651746  0.49023105078651746  0.40164298580397734
0.719  0.5974353041066264  0.49041505789897516  0.49041505789897516  0.4025646958933738
0.72  0.5965179807114032  0.4905963961056009  0.4905963961056009  0.40348201928859695
0.721  0.5956050595798984  0.49077509027443833  0.49077509027443833  0.40439494042010177
0.722  0.594696556281657  0.49095116527353105  0.49095116527353105  0.40530344371834315
0.723  0.593792486386224  0.4911246459709225  0.4911246459709225  0.40620751361377616
0.724  0.5928928654631446  0.4912955572346563  0.4912955572346563  0.4071071345368556
0.725  0.5919977090819636  0.49146392393277594  0.49146392393277594  0.40800229091803647
0.726  0.5911070328122264  0.49162977093332505  0.49162977093332505  0.40889296718777374
0.727  0.5902208522234776  0.4917931231043471  0.4917931231043471  0.4097791477765223
0.728  0.5893391828852629  0.49195400531388567  0.49195400531388567  0.4106608171147371
0.729  0.588462040367127  0.4921124424299843  0.4921124424299843  0.41153795963287315
0.73  0.5875894402386147  0.49226845932068647  0.49226845932068647  0.4124105597613853
0.731  0.5867213980692715  0.49242208085403594  0.49242208085403594  0.4132786019307286
0.732  0.5858579294286422  0.492573331898076  0.492573331898076  0.4141420705713578
0.733  0.5849990498862719  0.49272223732085035  0.49272223732085035  0.415000950113728
0.734  0.5841447750117058  0.4928688219904025  0.4928688219904025  0.4158552249882942
0.735  0.5832951203744888  0.49301311077477605  0.49301311077477605  0.4167048796255111
0.736  0.5824501015424375  0.49315512859629873  0.49315512859629873  0.4175498984575627
0.737  0.5816097313901694  0.493294906754797  0.493294906754797  0.41839026860983086
0.738  0.5807740146556338  0.49343247243653865  0.49343247243653865  0.4192259853443661
0.739  0.5799429545461834  0.49356784750544413  0.49356784750544413  0.42005704545381667
0.74  0.5791165542691694  0.4937010538254334  0.4937010538254334  0.42088344573083053
0.741  0.578294817031944  0.49383211326042675  0.49383211326042675  0.4217051829680561
0.742  0.5774777460418589  0.49396104767434446  0.49396104767434446  0.4225222539581413
0.743  0.5766653445062656  0.4940878789311066  0.4940878789311066  0.42333465549373434
0.744  0.5758576156325166  0.4942126288946335  0.4942126288946335  0.42414238436748336
0.745  0.5750545626279634  0.49433531942884534  0.49433531942884534  0.4249454373720366
0.746  0.5742561886999578  0.4944559723976622  0.4944559723976622  0.42574381130004213
0.747  0.5734624970558518  0.49457460966500444  0.49457460966500444  0.4265375029441481
0.748  0.5726734909029974  0.4946912530947922  0.4946912530947922  0.4273265090970027
0.749  0.571889173448746  0.49480592455094563  0.49480592455094563  0.428110826551254
0.75  0.5711095479004498  0.4949186458973851  0.4949186458973851  0.4288904520995503
0.751  0.5703346174654605  0.49502943899803054  0.49502943899803054  0.42966538253453945
0.752  0.5695643853511301  0.49513832571680233  0.49513832571680233  0.43043561464886987
0.753  0.5687988547648103  0.4952453279176208  0.4952453279176208  0.43120114523518976
0.754  0.568038028913853  0.49535046746440586  0.49535046746440586  0.431961971086147
0.755  0.5672819110056101  0.4954537662210779  0.4954537662210779  0.4327180889943899
0.756  0.5665305042474335  0.49555524605155715  0.49555524605155715  0.43346949575256666
0.757  0.5657838118466747  0.49565492881976364  0.49565492881976364  0.4342161881533253
0.758  0.565041837010686  0.4957528363896178  0.4957528363896178  0.434958162989314
0.759  0.5643045829468191  0.4958489906250396  0.4958489906250396  0.435695417053181
0.76  0.5635720528624256  0.49594341338994946  0.49594341338994946  0.4364279471375744
0.761  0.5628442499648577  0.4960361265482674  0.4960361265482674  0.43715575003514223
0.762  0.5621211774614671  0.4961271519639137  0.4961271519639137  0.4378788225385329
0.763  0.5614028385596057  0.49621651150080864  0.49621651150080864  0.43859716144039423
0.764  0.5606892364666254  0.4963042270228723  0.4963042270228723  0.43931076353337467
0.765  0.5599803743898778  0.496390320394025  0.496390320394025  0.4400196256101222
0.766  0.559276255536715  0.49647481347818684  0.49647481347818684  0.440723744463285
0.767  0.5585768831144887  0.496557728139278  0.496557728139278  0.44142311688551117
0.768  0.557882260330551  0.49663908624121883  0.49663908624121883  0.442117739669449
0.769  0.5571923903922535  0.4967189096479295  0.4967189096479295  0.4428076096077465
0.77  0.5565072765069481  0.49679722022333  0.49679722022333  0.44349272349305197
0.771  0.5558269218819867  0.4968740398313408  0.4968740398313408  0.4441730781180133
0.772  0.555151329724721  0.49694939033588204  0.49694939033588204  0.4448486702752789
0.773  0.5544805032425031  0.4970232936008738  0.4970232936008738  0.44551949675749686
0.774  0.5538144456426848  0.4970957714902364  0.4970957714902364  0.4461855543573153
0.775  0.5531531601326177  0.49716684586789006  0.49716684586789006  0.4468468398673822
0.776  0.552496649919654  0.49723653859775485  0.49723653859775485  0.447503350080346
0.777  0.5518449182111452  0.4973048715437511  0.4973048715437511  0.44815508178885466
0.778  0.5511979682144436  0.4973718665697989  0.4973718665697989  0.44880203178555644
0.779  0.5505558030213046  0.49743754582973265  0.49743754582973265  0.4494441969786955
0.78  0.5499184207608886  0.49750193447393537  0.49750193447393537  0.45008157923911135
0.781  0.5492858136656796  0.4975650505276461  0.4975650505276461  0.4507141863343204
0.782  0.5486579737356316  0.49762690968850415  0.49762690968850415  0.45134202626436837
0.783  0.5480348929706992  0.49768752765414886  0.49768752765414886  0.4519651070293008
0.784  0.5474165633708364  0.4977469201222199  0.4977469201222199  0.45258343662916367
0.785  0.5468029769359976  0.4978051027903564  0.4978051027903564  0.45319702306400245
0.786  0.5461941256661369  0.49786209135619797  0.49786209135619797  0.45380587433386305
0.787  0.545590001561209  0.497917901517384  0.497917901517384  0.4544099984387911
0.788  0.5449905966211677  0.4979725489715539  0.4979725489715539  0.4550094033788324
0.789  0.5443959028459675  0.498026049416347  0.498026049416347  0.45560409715403255
0.79  0.5438059122355626  0.4980784185494028  0.4980784185494028  0.4561940877644374
0.791  0.5432206167899073  0.49812967206836073  0.49812967206836073  0.4567793832100926
0.792  0.5426400085089561  0.4981798256708602  0.4981798256708602  0.45735999149104395
0.793  0.5420640793926629  0.49822889505454065  0.49822889505454065  0.45793592060733707
0.794  0.5414928214409823  0.49827689591704144  0.49827689591704144  0.45850717855901774
0.795  0.5409262266538681  0.4983238439560021  0.4983238439560021  0.45907377334613175
0.796  0.5403642870312753  0.498369754869062  0.498369754869062  0.45963571296872474
0.797  0.5398069945731576  0.49841464435386046  0.49841464435386046  0.46019300542684244
0.798  0.5392543412794694  0.498458528108037  0.498458528108037  0.4607456587205307
0.799  0.538706319150165  0.4985014218292309  0.4985014218292309  0.46129368084983496
0.8  0.5381629201851988  0.49854334121508187  0.49854334121508187  0.46183707981480127
0.801  0.5376241363845249  0.49858430196322906  0.49858430196322906  0.46237586361547517
0.802  0.5370899597480976  0.49862431977131205  0.49862431977131205  0.4629100402519024
0.803  0.5365603822758712  0.4986634103369702  0.4986634103369702  0.4634396177241287
0.804  0.5360353959678001  0.4987015893578429  0.4987015893578429  0.4639646040321999
0.805  0.5355149928238384  0.4987388725315696  0.4987388725315696  0.46448500717616154
0.806  0.5349991648439405  0.49877527555578977  0.49877527555578977  0.46500083515605944
0.807  0.5344879040280606  0.49881081412814277  0.49881081412814277  0.4655120959719394
0.808  0.533981202376153  0.498845503946268  0.498845503946268  0.466018797623847
0.809  0.5334790518881719  0.4988793607078049  0.4988793607078049  0.4665209481118281
0.81  0.5329814445640717  0.49891240011039295  0.49891240011039295  0.4670185554359283
0.811  0.5324883724038066  0.4989446378516715  0.4989446378516715  0.46751162759619336
0.812  0.5319998274073309  0.49897608962928003  0.49897608962928003  0.46800017259266913
0.813  0.5315158015745988  0.4990067711408579  0.4990067711408579  0.4684841984254012
0.814  0.5310362869055647  0.49903669808404444  0.49903669808404444  0.4689637130944353
0.815  0.5305612754001828  0.49906588615647934  0.49906588615647934  0.46943872459981717
0.816  0.5300907590584074  0.4990943510558018  0.4990943510558018  0.4699092409415926
0.817  0.5296247298801928  0.4991221084796513  0.4991221084796513  0.47037527011980723
0.818  0.5291631798654931  0.49914917412566734  0.49914917412566734  0.47083682013450684
0.819  0.5287061010142629  0.4991755636914892  0.4991755636914892  0.47129389898573715
0.82  0.5282534853264562  0.4992012928747564  0.4992012928747564  0.4717465146735439
0.821  0.5278053248020274  0.49922637737310827  0.49922637737310827  0.4721946751979727
0.822  0.5273616114409305  0.49925083288418437  0.49925083288418437  0.4726383885590694
0.823  0.5269223372431203  0.49927467510562396  0.49927467510562396  0.47307766275687974
0.824  0.5264874942084659  0.4992979197351503  0.4992979197351503  0.47351250579153426
0.825  0.5260570717022782  0.49932058227065296  0.49932058227065296  0.4739429282977217
0.826  0.5256310527860719  0.4993426734410843  0.4993426734410843  0.4743689472139282
0.827  0.5252094199487418  0.4993642018445425  0.4993642018445425  0.4747905800512581
0.828  0.5247921556791837  0.49938517607912547  0.49938517607912547  0.4752078443208163
0.829  0.5243792424662929  0.49940560474293116  0.49940560474293116  0.47562075753370714
0.83  0.5239706627989645  0.49942549643405765  0.49942549643405765  0.47602933720103535
0.831  0.5235663991660945  0.49944485975060277  0.49944485975060277  0.4764336008339056
0.832  0.5231664340565777  0.4994637032906646  0.4994637032906646  0.47683356594342224
0.833  0.5227707499593097  0.4994820356523411  0.4994820356523411  0.4772292500406903
0.834  0.5223793293631861  0.4994998654337303  0.4994998654337303  0.47762067063681385
0.835  0.521992154757102  0.4995172012329302  0.4995172012329302  0.47800784524289786
0.836  0.5216092086299532  0.49953405164803866  0.49953405164803866  0.47839079137004686
0.837  0.5212304734706346  0.4995504252771538  0.4995504252771538  0.4787695265293654
0.838  0.520855931768042  0.4995663307183735  0.4995663307183735  0.47914406823195804
0.839  0.5204855660110705  0.4995817765697958  0.4995817765697958  0.4795144339889294
0.84  0.5201193586886157  0.49959677142951875  0.49959677142951875  0.47988064131138425
0.841  0.519757292289573  0.4996113238956401  0.4996113238956401  0.48024270771042693
0.842  0.5193993493028378  0.4996254425662582  0.4996254425662582  0.4806006506971623
0.843  0.5190455122173053  0.4996391360394707  0.4996391360394707  0.48095448778269473
0.844  0.518695763521871  0.4996524129133757  0.4996524129133757  0.4813042364781289
0.845  0.5183500857054305  0.4996652817860713  0.4996652817860713  0.48164991429456955
0.846  0.5180084612568789  0.49967775125565533  0.49967775125565533  0.481991538743121
0.847  0.5176708726651118  0.49968982992022587  0.49968982992022587  0.4823291273348882
0.848  0.5173373024190246  0.49970152637788073  0.49970152637788073  0.4826626975809754
0.849  0.5170077330075126  0.4997128492267182  0.4997128492267182  0.48299226699248743
0.85  0.5166821469194712  0.49972380706483605  0.49972380706483605  0.4833178530805288
0.851  0.5163605266437958  0.4997344084903323  0.4997344084903323  0.48363947335620416
0.852  0.5160428546693819  0.4997446621013049  0.4997446621013049  0.48395714533061807
0.853  0.5157291134851248  0.499754576495852  0.499754576495852  0.48427088651487515
0.854  0.51541928557992  0.4997641602720714  0.4997641602720714  0.48458071442008
0.855  0.5151133534426628  0.49977342202806113  0.49977342202806113  0.4848866465573372
0.856  0.5148112995622486  0.4997823703619192  0.4997823703619192  0.48518870043775136
0.857  0.514513106427573  0.4997910138717436  0.4997910138717436  0.4854868935724271
0.858  0.514218756527531  0.4997993611556323  0.4997993611556323  0.485781243472469
0.859  0.5139282323510184  0.4998074208116833  0.4998074208116833  0.48607176764898163
0.86  0.5136415163869302  0.49981520143799457  0.49981520143799457  0.4863584836130697
0.861  0.5133585911241623  0.4998227116326641  0.4998227116326641  0.4866414088758377
0.862  0.5130794390516097  0.4998299599937899  0.4998299599937899  0.48692056094839026
0.863  0.5128040426581679  0.49983695511946985  0.49983695511946985  0.487195957341832
0.864  0.5125323844327325  0.4998437056078021  0.4998437056078021  0.48746761556726753
0.865  0.5122644468641986  0.49985022005688456  0.49985022005688456  0.4877355531358014
0.866  0.5120002124414618  0.4998565070648151  0.4998565070648151  0.4879997875585383
0.867  0.5117396636534173  0.4998625752296919  0.4998625752296919  0.4882603363465827
0.868  0.5114827829889608  0.4998684331496128  0.4998684331496128  0.4885172170110393
0.869  0.5112295529369874  0.4998740894226759  0.4998740894226759  0.48877044706301265
0.87  0.5109799559863926  0.49987955264697914  0.49987955264697914  0.4890200440136074
0.871  0.5107339746260718  0.4998848314206204  0.4998848314206204  0.4892660253739281
0.872  0.5104915913449206  0.4998899343416978  0.4998899343416978  0.4895084086550794
0.873  0.5102527886318342  0.49989487000830934  0.49989487000830934  0.4897472113681659
0.874  0.5100175478589891  0.49989964527492936  0.49989964527492936  0.48998245214101077
0.875  0.5097858449829631  0.4999042617373506  0.4999042617373506  0.4902141550170369
0.876  0.5095576548492343  0.4999087221409742  0.4999087221409742  0.4904423451507656
0.877  0.5093329523369017  0.4999130293387276  0.4999130293387276  0.4906670476630982
0.878  0.509111712325064  0.4999171861835382  0.4999171861835382  0.490888287674936
0.879  0.5088939096928199  0.49992119552833325  0.49992119552833325  0.49110609030718005
0.88  0.5086795193192681  0.4999250602260402  0.4999250602260402  0.4913204806807319
0.881  0.5084685160835074  0.4999287831295864  0.4999287831295864  0.49153148391649254
0.882  0.5082608748646364  0.4999323670918991  0.4999323670918991  0.49173912513536355
0.883  0.5080565705417541  0.4999358149659057  0.4999358149659057  0.4919434294582459
0.884  0.5078555779939589  0.4999391296045336  0.4999391296045336  0.49214442200604097
0.885  0.50765787210035  0.49994231386071014  0.49994231386071014  0.4923421278996501
0.886  0.5074634277400256  0.4999453705873627  0.4999453705873627  0.4925365722599745
0.887  0.5072722197920846  0.49994830263741846  0.49994830263741846  0.4927277802079153
0.888  0.507084223135626  0.4999511128638051  0.4999511128638051  0.4929157768643741
0.889  0.5068994126497482  0.49995380411944956  0.49995380411944956  0.4931005873502517
0.89  0.5067177632135503  0.4999563792572796  0.4999563792572796  0.49328223678644983
0.891  0.5065392497061305  0.4999588411302223  0.4999588411302223  0.49346075029386943
0.892  0.5063638470065882  0.49996119259120514  0.49996119259120514  0.4936361529934119
0.893  0.5061915299940215  0.4999634364931554  0.4999634364931554  0.4938084700059785
0.894  0.5060222735475295  0.4999655756890006  0.4999655756890006  0.4939777264524705
0.895  0.5058560525462108  0.4999676130316677  0.4999676130316677  0.4941439474537891
0.896  0.5056928418691643  0.4999695513740845  0.4999695513740845  0.4943071581308357
0.897  0.5055326163954885  0.4999713935691781  0.4999713935691781  0.4944673836045114
0.898  0.5053753510042823  0.499973142469876  0.499973142469876  0.4946246489957177
0.899  0.5052210205746444  0.4999748009291054  0.4999748009291054  0.49477897942535554
0.9  0.5050695999856736  0.4999763717997938  0.4999763717997938  0.4949304000143264
0.901  0.5049210641164683  0.4999778579348684  0.4999778579348684  0.4950789358835315
0.902  0.5047753878461277  0.4999792621872567  0.4999792621872567  0.49522461215387226
0.903  0.5046325460537503  0.49998058740988593  0.49998058740988593  0.49536745394624965
0.904  0.5044925136184348  0.49998183645568356  0.49998183645568356  0.4955074863815651
0.905  0.5043552654192801  0.4999830121775769  0.4999830121775769  0.4956447345807199
0.906  0.5042207763353848  0.49998411742849325  0.49998411742849325  0.49577922366461524
0.907  0.5040890212458475  0.49998515506136004  0.49998515506136004  0.4959109787541524
0.908  0.5039599750297672  0.4999861279291046  0.4999861279291046  0.4960400249702327
0.909  0.5038336125662426  0.49998703888465423  0.49998703888465423  0.49616638743375735
0.91  0.5037099087343723  0.49998789078093625  0.49998789078093625  0.49629009126562773
0.911  0.5035888384132551  0.49998868647087824  0.49998868647087824  0.4964111615867449
0.912  0.5034703764819897  0.4999894288074074  0.4999894288074074  0.4965296235180103
0.913  0.5033544978196749  0.49999012064345094  0.49999012064345094  0.4966455021803251
0.914  0.5032411773054094  0.49999076483193644  0.49999076483193644  0.49675882269459065
0.915  0.5031303898182918  0.49999136422579127  0.49999136422579127  0.4968696101817081
0.916  0.503022110237421  0.49999192167794254  0.49999192167794254  0.49697788976257884
0.917  0.5029163134418958  0.4999924400413178  0.4999924400413178  0.49708368655810403
0.918  0.5028129743108148  0.4999929221688444  0.4999929221688444  0.49718702568918505
0.919  0.5027120677232768  0.49999337091344964  0.49999337091344964  0.4972879322767231
0.92  0.5026135685583806  0.49999378912806086  0.49999378912806086  0.49738643144161937
0.921  0.5025174516952247  0.49999417966560544  0.49999417966560544  0.4974825483047753
0.922  0.5024236920129079  0.4999945453790107  0.4999945453790107  0.49757630798709196
0.923  0.5023322643905291  0.4999948891212041  0.4999948891212041  0.49766773560947075
0.924  0.502243143707187  0.49999521374511285  0.49999521374511285  0.4977568562928129
0.925  0.5021563048419803  0.4999955221036644  0.4999955221036644  0.4978436951580197
0.926  0.5020717226740076  0.4999958170497861  0.4999958170497861  0.49792827732599243
0.927  0.5019893720823677  0.4999961014364052  0.4999961014364052  0.49801062791763223
0.928  0.5019092279461596  0.4999963781164492  0.4999963781164492  0.4980907720538405
0.929  0.5018312651444816  0.4999966499428453  0.4999966499428453  0.49816873485551844
0.93  0.5017554578582865  0.49999691889215025  0.49999691889215025  0.4982445421417134
0.931  0.5016817724525123  0.4999971782740186  0.4999971782740186  0.4983182275474875
0.932  0.5016101773972208  0.499997426249343  0.499997426249343  0.4983898226027791
0.933  0.5015406426296245  0.49999766304614307  0.49999766304614307  0.4984593573703754
0.934  0.501473138086936  0.49999788889243846  0.49999788889243846  0.49852686191306383
0.935  0.5014076337063682  0.4999981040162487  0.4999981040162487  0.4985923662936318
0.936  0.5013440994251336  0.49999830864559364  0.49999830864559364  0.4986559005748665
0.937  0.5012825051804448  0.49999850300849275  0.49999850300849275  0.49871749481955524
0.938  0.5012228209095146  0.4999986873329657  0.4999986873329657  0.49877717909048536
0.939  0.5011650165495556  0.49999886184703224  0.49999886184703224  0.49883498345044436
0.94  0.5011090620377805  0.49999902677871194  0.49999902677871194  0.4988909379622195
0.941  0.501054927311402  0.4999991823560245  0.4999991823560245  0.49894507268859806
0.942  0.5010025823076325  0.49999932880698955  0.49999932880698955  0.4989974176923674
0.943  0.5009519969636852  0.4999994663596267  0.4999994663596267  0.4990480030363149
0.944  0.5009031412167722  0.4999995952419557  0.4999995952419557  0.4990968587832278
0.945  0.5008559850041064  0.4999997156819961  0.4999997156819961  0.4991440149958935
0.946  0.5008104982629005  0.4999998279077676  0.4999998279077676  0.49918950173709936
0.947  0.5007666509303672  0.4999999321472898  0.4999999321472898  0.4992333490696328
0.948  0.500724412943719  0.5000000286285826  0.5000000286285826  0.49927558705628095
0.949  0.5006837542401688  0.5000001175796652  0.5000001175796652  0.4993162457598312
0.95  0.5006446447569289  0.5000001992285577  0.5000001992285577  0.49935535524307106
0.951  0.5006070544312122  0.5000002738032793  0.5000002738032793  0.4993929455687876
0.952  0.5005709532002316  0.50000034153185  0.50000034153185  0.4994290467997684
0.953  0.5005363110011992  0.5000004026422893  0.5000004026422893  0.49946368899880056
0.954  0.5005030977713283  0.5000004573626171  0.5000004573626171  0.49949690222867177
0.955  0.500471283447831  0.5000005059208527  0.5000005059208527  0.49952871655216896
0.956  0.5004408379679203  0.5000005485450159  0.5000005485450159  0.4995591620320797
0.957  0.5004117312688087  0.5000005854631263  0.5000005854631263  0.4995882687311913
0.958  0.5003839332877089  0.5000006169032036  0.5000006169032036  0.49961606671229103
0.959  0.5003574139618336  0.5000006430932674  0.5000006430932674  0.4996425860381663
0.96  0.5003321432283956  0.5000006642613376  0.5000006642613376  0.4996678567716043
0.961  0.5003080910246073  0.5000006806354335  0.5000006806354335  0.4996919089753926
0.962  0.5002852272876814  0.5000006924435749  0.5000006924435749  0.49971477271231846
0.963  0.5002635219548307  0.5000006999137815  0.5000006999137815  0.4997364780451691
0.964  0.500242944963268  0.5000007032740729  0.5000007032740729  0.4997570550367319
0.965  0.5002234662502055  0.5000007027524687  0.5000007027524687  0.49977653374979436
0.966  0.5002050557528563  0.5000006985769886  0.5000006985769886  0.49979494424714355
0.967  0.5001876834084329  0.5000006909756521  0.5000006909756521  0.499812316591567
0.968  0.5001713191541479  0.5000006801764793  0.5000006801764793  0.49982868084585197
0.969  0.5001559329272142  0.5000006664074894  0.5000006664074894  0.4998440670727858
0.97  0.500141494664844  0.5000006498967022  0.5000006498967022  0.49985850533515586
0.971  0.5001279743042505  0.5000006308721374  0.5000006308721374  0.49987202569574946
0.972  0.500115341782646  0.5000006095618145  0.5000006095618145  0.49988465821735395
0.973  0.5001035670372433  0.5000005861937533  0.5000005861937533  0.4998964329627566
0.974  0.500092620005255  0.5000005609959735  0.5000005609959735  0.4999073799947448
0.975  0.500082470623894  0.5000005341964945  0.5000005341964945  0.499917529376106
0.976  0.5000730888303725  0.5000005060233361  0.5000005060233361  0.49992691116962734
0.977  0.5000644445619036  0.500000476704518  0.500000476704518  0.4999355554380963
0.978  0.5000565077556998  0.5000004464680599  0.5000004464680599  0.4999434922443001
0.979  0.5000492483489737  0.5000004155419813  0.5000004155419813  0.49995075165102615
0.98  0.5000426362789381  0.5000003841543018  0.5000003841543018  0.49995736372106175
0.981  0.5000366414828056  0.5000003525330412  0.5000003525330412  0.4999633585171943
0.982  0.5000312338977888  0.500000320906219  0.500000320906219  0.4999687661022111
0.983  0.5000263834611004  0.5000002895018552  0.5000002895018552  0.4999736165388995
0.984  0.5000220601099532  0.500000258547969  0.500000258547969  0.49997793989004674
0.985  0.5000182337815596  0.5000002282725804  0.5000002282725804  0.4999817662184403
0.986  0.5000148744131325  0.5000001989037088  0.5000001989037088  0.4999851255868674
0.987  0.5000119519418844  0.500000170669374  0.500000170669374  0.4999880480581154
0.988  0.500009436305028  0.5000001437975956  0.5000001437975956  0.49999056369497175
0.989  0.5000072974397762  0.5000001185163933  0.5000001185163933  0.4999927025602237
0.99  0.5000055052833413  0.5000000950537865  0.5000000950537865  0.4999944947166585
0.991  0.5000040297729362  0.5000000736377953  0.5000000736377953  0.49999597022706366
0.992  0.5000028408457735  0.500000054496439  0.500000054496439  0.4999971591542264
0.993  0.5000019084390659  0.5000000378577374  0.5000000378577374  0.499998091560934
0.994  0.5000012024900259  0.50000002394971  0.50000002394971  0.49999879750997395
0.995  0.5000006929358664  0.5000000130003767  0.5000000130003767  0.4999993070641336
0.996  0.5000003497137999  0.5000000052377569  0.5000000052377569  0.4999996502862001
0.997  0.5000001427610391  0.5000000008898704  0.5000000008898704  0.4999998572389609
0.998  0.500000041341402  0.4999999999999992  0.4999999999999992  0.499999958658598
0.999  0.5000000051678012  0.5000000000000017  0.5000000000000017  0.49999999483219876
1.0  0.5  0.5000000000000007  0.5000000000000007  0.4999999999999999
